customer_id,age,gender,city_tier,membership_type,total_spend,num_transactions,avg_transaction_value,days_since_last_purchase,num_visits,product_categories_purchased,discount_used,high_value_customer
CUST004042,59,Female,Tier 2,Platinum,4143.79,20,207.19,18,36,9,368.57,1
CUST000545,,Female,Tier 2,Silver,913.84,4,228.46,43,13,5,57.81,0
CUST000600,29,Male,Tier 1,Silver,893.47,7,127.64,53,13,3,43.07,0
CUST001045,27,Male,Tier 2,Gold,1104.87,3,368.29,46,7,7,101.6,0
CUST000133,22,Female,Tier 1,Gold,2608.26,9,289.81,43,18,3,293.4,0
CUST001889,38,Male,Tier 1,Silver,1372.57,24,57.19,27,30,4,88.68,0
CUST004211,49,Female,Tier 2,Platinum,10161.99,17,597.76,24,29,7,1257.89,1
CUST004653,52,Female,Tier 2,Platinum,5708.4,25,228.34,19,35,10,668.53,1
CUST004870,46,Female,Tier 1,Silver,5340.72,27,197.8,16,48,8,289.8,1
CUST004587,62,Male,Tier 1,Gold,2447.79,20,122.39,15,28,11,242.03,0
CUST004717,75,Female,Tier 2,Platinum,6564.69,19,345.51,14,33,8,691.41,1
CUST003130,38,Female,Tier 1,Silver,1669.65,11,151.79,23,22,8,127.34,0
CUST000288,30,Female,Tier 1,Gold,1199.13,6,199.86,49,12,2,66.43,0
CUST004349,42,Male,Tier 2,Gold,7600.1,25,304,11,37,5,509.84,1
CUST003768,,Male,Tier 1,Gold,12066.27,29,416.08,13,43,11,1421.11,1
CUST000374,32,Female,Tier 2,Silver,734.9,6,122.48,41,12,4,26.35,0
CUST002628,47,Male,Tier 1,Silver,2102.62,18,116.81,22,24,6,127.71,0
CUST004708,47,Female,Tier 3,Platinum,10681.98,23,464.43,19,35,11,1271.32,1
CUST002128,,Female,Tier 2,Silver,1434.81,16,89.68,27,26,7,85.99,0
CUST000965,27,Male,Tier 3,Silver,1254.44,6,209.07,47,13,2,95.81,0
CUST002023,52,Male,Tier 3,Silver,3387.9,13,260.61,21,17,8,172.73,1
CUST002681,47,Male,Tier 3,Silver,1553.48,16,97.09,24,23,5,82.58,0
CUST002953,45,Male,Tier 2,Platinum,3143.95,8,392.99,28,14,5,323.27,0
CUST004647,38,Female,Tier 3,Silver,5303.77,24,220.99,13,31,10,209.43,1
CUST004502,38,Female,Tier 1,Gold,11487.2,32,358.98,19,49,7,723.71,1
CUST003758,72,Female,Tier 1,Gold,3454.4,28,123.37,14,36,10,322.63,1
CUST001428,22,Female,Tier 2,Silver,1836.62,16,114.79,,20,4,105.37,0
CUST002639,33,Male,Tier 2,Gold,4249.27,17,249.96,15,20,7,331.64,1
CUST000654,22,Male,Tier 3,Platinum,1291.73,11,117.43,44,13,6,106.49,0
CUST003660,59,Female,Tier 2,Platinum,2710.51,13,208.5,25,21,10,243.93,0
CUST003293,52,,Tier 2,Gold,2089.97,16,130.62,27,22,3,131.01,0
CUST004279,51,Male,Tier 3,Gold,3969.45,20,198.47,15,26,9,360.83,1
CUST001539,22,Female,Tier 3,Gold,542.42,12,45.2,40,18,4,35.25,0
CUST001505,27,Female,Tier 3,Gold,428.22,8,53.53,46,15,4,37.32,0
CUST001175,24,Female,Tier 2,Silver,333.99,8,41.75,41,11,6,13.17,0
CUST001109,24,Male,Tier 1,Silver,867.13,7,123.88,,12,6,43.76,0
CUST001996,50,Female,Tier 1,Gold,3438.66,16,214.92,30,28,9,227.69,1
CUST002125,42,Female,Tier 3,Silver,3976.19,11,361.47,30,16,6,136.31,0
CUST001323,27,Male,Tier 2,Silver,2271.04,16,141.94,47,22,3,92.34,0
CUST003655,43,Male,Tier 3,Gold,6867.33,13,528.26,27,24,12,608.17,1
CUST002917,40,Male,Tier 1,Gold,1866.51,21,88.88,17,26,7,153.15,0
CUST002119,30,Female,Tier 1,Platinum,6107.81,17,359.28,25,21,7,876.75,1
CUST001484,26,Female,Tier 2,Silver,1230.38,8,153.8,48,14,5,59.63,0
CUST002599,51,,Tier 2,Silver,1881.7,17,110.69,30,31,3,60.68,0
CUST004352,52,Male,Tier 1,Gold,12434.81,30,414.49,13,44,10,1397.55,1
CUST002081,42,Female,Tier 1,Silver,223.76,13,17.21,17,17,6,13.43,0
CUST001469,22,Male,Tier 3,Platinum,698.51,4,174.63,44,9,4,71.68,0
CUST004651,49,Male,Tier 3,Platinum,5982.44,34,175.95,22,45,11,679.23,1
CUST003476,31,Female,Tier 1,Platinum,4058.32,15,270.55,22,29,12,438.26,1
CUST003712,31,Male,Tier 1,Silver,2459.68,12,204.97,27,20,6,152.42,0
CUST003486,37,Female,Tier 1,Gold,3559.71,10,355.97,20,18,8,373.82,0
CUST003385,50,Female,Tier 2,Gold,1225.44,12,102.12,26,18,6,79.29,0
CUST001407,20,,Tier 2,Silver,664.43,7,94.92,54,12,7,21.53,0
CUST004397,42,Female,Tier 3,Gold,5022.63,28,179.38,13,34,10,311.95,1
CUST001048,20,Female,Tier 2,Silver,631.04,6,105.17,67,7,3,16.84,0
CUST001631,30,Male,Tier 2,Gold,1642.03,8,205.25,46,14,3,102.5,0
CUST002389,49,Female,Tier 3,Silver,4409.06,22,200.41,23,28,5,93.61,1
CUST002719,37,Female,Tier 1,Gold,3873.49,10,387.35,20,19,7,380.37,0
CUST003076,56,Female,Tier 2,Silver,4002.85,19,210.68,20,26,7,263.87,1
CUST003039,34,Male,Tier 3,Gold,3177.1,10,317.71,35,15,7,354.88,0
CUST002816,48,Female,Tier 3,Gold,3415.11,22,155.23,26,31,7,179.14,1
CUST000531,31,Male,Tier 1,Gold,393.93,6,65.66,43,10,2,32.59,0
CUST000291,26,,Tier 3,Silver,853.66,5,170.73,43,10,3,26.08,0
CUST003407,47,Female,Tier 3,Gold,4548.3,15,303.22,26,24,13,228,1
CUST002513,46,Male,Tier 2,Platinum,2313.11,15,154.21,25,22,7,278.7,0
CUST000253,38,Male,Tier 3,Silver,1823.92,6,303.99,51,14,6,141.91,0
CUST003291,53,Female,Tier 1,Silver,940.73,11,85.52,26,11,7,52.19,0
CUST000351,29,Male,Tier 1,Silver,1750.56,6,291.76,43,12,5,79.62,0
CUST001129,27,Male,Tier 1,Silver,247.3,4,61.82,43,11,7,17.99,0
CUST003155,33,Female,Tier 3,Platinum,1796.02,10,179.6,17,,9,191.87,0
CUST001618,24,,Tier 1,Silver,490.46,5,98.09,31,,4,32.66,0
CUST003352,39,Male,Tier 2,Gold,2093.85,14,149.56,31,17,6,233,0
CUST000091,28,,Tier 1,Silver,1032.56,1,1032.56,45,4,4,65.47,0
CUST003159,52,Female,Tier 2,Gold,1734.46,13,133.42,25,21,9,159.36,0
CUST003049,45,Female,Tier 3,Platinum,963.32,12,80.28,26,22,7,125.59,0
CUST001483,36,Female,Tier 2,Gold,317.68,5,63.54,44,9,5,36.68,0
CUST003083,30,Female,Tier 3,Silver,2107.7,16,131.73,,25,10,153.3,0
CUST000027,22,Male,Tier 3,Gold,898.38,11,81.67,45,19,3,46.32,0
CUST004404,55,Male,Tier 1,Gold,4262.56,26,163.94,14,39,10,234.22,1
CUST004416,58,Female,Tier 2,Platinum,12038.41,28,429.94,10,46,13,1721.06,1
CUST004709,61,Male,Tier 1,Platinum,5844.65,28,208.74,26,,12,724.39,1
CUST002104,51,Male,Tier 1,Gold,1715.57,16,107.22,28,23,7,193.09,0
CUST003998,48,Female,Tier 2,Gold,1774.71,39,45.51,13,49,10,212.94,0
CUST000811,27,Female,Tier 1,Gold,383.57,9,42.62,38,14,1,22.48,0
CUST003322,34,Male,Tier 2,Platinum,3966.97,15,264.46,26,21,6,401.11,1
CUST001963,46,Male,Tier 1,Silver,5468.19,21,260.39,24,27,6,317.42,1
CUST004879,45,Female,Tier 1,Platinum,4619.55,21,219.98,20,34,9,609.15,1
CUST003728,,Male,Tier 1,Gold,629.7,14,44.98,26,24,8,67.96,0
CUST001727,25,Female,Tier 1,Gold,431.46,3,143.82,,5,3,45.6,0
CUST001426,18,Male,Tier 2,Gold,599.14,4,149.78,44,9,1,38,0
CUST000255,20,,Tier 2,Silver,1375.2,9,152.8,44,12,2,63.42,0
CUST002371,,Female,Tier 2,Gold,2933.42,13,225.65,25,24,7,238.33,0
CUST002814,39,Female,Tier 1,Platinum,2194.95,14,156.78,31,17,5,240.45,0
CUST001508,32,Male,Tier 1,Silver,459.92,11,41.81,49,19,4,32.24,0
CUST004334,53,Male,Tier 1,Gold,8712.71,19,458.56,23,26,14,852.87,1
CUST002544,39,Male,Tier 3,Silver,2216.94,14,158.35,,23,13,92.04,0
CUST001035,25,Female,Tier 1,Silver,332.91,9,36.99,36,15,3,16.59,0
CUST003194,37,Female,Tier 1,Gold,4761.3,16,297.58,21,25,7,465.55,1
CUST000472,18,Male,Tier 1,Platinum,2627.65,9,291.96,53,16,8,213.78,0
CUST001748,30,,Tier 3,Gold,1242.71,9,138.08,49,16,3,135.19,0
CUST004672,35,Female,Tier 1,Silver,5241.44,21,249.59,11,32,9,131.16,1
CUST000316,28,Female,Tier 2,Silver,238.09,5,47.62,49,7,3,6.97,0
CUST001273,22,Male,Tier 3,Silver,496.34,5,99.27,24,18,4,18.92,0
CUST000857,23,Female,Tier 3,Silver,625.5,10,62.55,42,12,3,19.48,0
CUST001617,29,Female,Tier 2,Silver,507.95,8,63.49,37,11,4,29.51,0
CUST003622,44,Female,Tier 3,Platinum,3679.88,22,167.27,23,28,4,396.97,1
CUST002308,40,Male,Tier 2,Gold,4142.21,14,295.87,27,18,9,366.49,1
CUST003160,44,Male,Tier 1,Silver,4889.02,16,305.56,32,24,6,222.44,1
CUST000070,24,Female,Tier 2,Gold,1684.85,12,140.4,45,18,6,95.19,0
CUST003260,53,Male,Tier 3,Gold,2587.91,12,215.66,23,17,7,166.42,0
CUST000735,33,Male,Tier 2,Silver,1561.81,8,195.23,56,13,1,95,0
CUST002230,,Female,Tier 1,Platinum,4414.72,16,275.92,30,26,12,641.45,1
CUST001558,23,Male,Tier 3,Silver,354.13,10,35.41,36,14,3,20.87,0
CUST000932,37,Male,Tier 2,Silver,561.1,11,51.01,38,12,9,28.92,0
CUST004007,35,Male,Tier 1,Gold,4855.25,20,242.76,12,33,9,392.79,1
CUST001731,26,Female,Tier 2,Silver,1276.42,10,127.64,,11,3,93.9,0
CUST003653,45,Male,Tier 2,Silver,3158.01,21,150.38,23,34,8,236.7,1
CUST001703,31,Male,Tier 2,Gold,523.97,11,47.63,50,13,4,54.03,0
CUST001840,40,Male,Tier 2,Platinum,6670.5,17,392.38,30,28,8,981.23,1
CUST004721,62,Female,Tier 1,Platinum,2655.57,36,73.77,16,54,10,242.04,0
CUST002368,30,Male,Tier 1,Gold,549.88,11,49.99,16,18,5,57.48,0
CUST001002,32,,Tier 2,Silver,1039.45,9,115.49,,15,4,63.92,0
CUST001718,28,Female,Tier 2,Gold,784.57,9,87.17,52,,2,52.15,0
CUST000388,37,Male,Tier 2,Gold,1423.62,12,118.64,33,17,4,120.36,0
CUST001551,27,Male,Tier 2,Silver,1084.85,8,135.61,46,16,5,64.66,0
CUST004854,53,Female,Tier 2,Platinum,6213.83,21,295.9,,30,15,567.08,1
CUST001205,28,Male,Tier 1,Silver,1641.85,6,273.64,48,10,6,128.1,0
CUST003704,35,Male,Tier 1,Silver,2110.61,18,117.26,21,27,8,119.6,0
CUST000950,29,,Tier 3,Silver,1746.4,11,158.76,50,18,4,90.48,0
CUST002847,37,Male,Tier 3,Platinum,6586.6,11,598.78,28,17,7,642.77,1
CUST000411,31,Female,Tier 1,Gold,1301.73,13,100.13,51,17,3,127.41,0
CUST001019,26,Male,Tier 2,Silver,1026.38,9,114.04,42,13,3,48.64,0
CUST000110,27,Female,Tier 3,Gold,716.11,9,79.57,53,14,5,70.23,0
CUST004969,49,Male,Tier 2,Silver,11321.22,27,419.3,15,44,4,868.74,1
CUST004774,52,Female,Tier 1,Platinum,5475.6,30,182.52,13,40,9,566.56,1
CUST003221,33,Male,Tier 1,Gold,387.47,13,29.81,27,22,6,22.04,0
CUST003409,40,Male,Tier 1,Platinum,4216.01,18,234.22,32,,7,618.77,1
CUST003668,46,Female,Tier 1,Gold,5478.22,11,498.02,27,18,5,592.07,0
CUST002577,53,Female,Tier 2,Platinum,2077.42,15,138.49,33,26,3,184.52,0
CUST004558,55,Male,Tier 1,Platinum,5063.26,28,180.83,16,41,10,565.58,1
CUST001262,28,Male,Tier 2,Silver,1594.51,10,159.45,42,14,3,70.26,0
CUST000830,26,Male,Tier 2,Platinum,261.97,4,65.49,51,9,3,25.71,0
CUST002848,35,Female,Tier 1,Platinum,8308.37,16,519.27,21,21,6,996.6,1
CUST003648,43,Female,Tier 1,Gold,2344.18,18,130.23,27,29,7,227.13,0
CUST003516,45,Female,Tier 2,Silver,1312.45,11,119.31,27,21,8,104.08,0
CUST004748,,Female,Tier 3,Platinum,7211.92,24,300.5,15,30,8,597.62,1
CUST004787,59,Male,Tier 1,Platinum,10917.25,18,606.51,20,30,10,1120.26,1
CUST004948,38,Male,Tier 1,Platinum,8860.51,18,492.25,17,30,11,1099.51,1
CUST004785,75,Female,Tier 2,Gold,7212.06,30,240.4,16,41,12,586.93,1
CUST004162,56,Female,Tier 1,Silver,7039.44,29,242.74,15,44,15,534.98,1
CUST002887,37,Female,Tier 1,Gold,5400.35,17,317.67,23,25,8,376.12,1
CUST001118,27,Female,Tier 3,Silver,1130.38,8,141.3,44,13,5,56.19,0
CUST000506,25,Male,Tier 2,Gold,2148.89,5,429.78,46,11,5,166.91,0
CUST002285,38,Other,Tier 1,Gold,2636.3,14,188.31,33,26,7,203.65,0
CUST003965,45,Female,Tier 3,Platinum,9694.89,24,403.95,12,39,13,1341.28,1
CUST000178,35,Female,Tier 2,Silver,482.07,10,48.21,33,16,3,26.32,0
CUST003527,40,Female,Tier 1,Silver,1720.85,8,215.11,25,,8,69.22,0
CUST004712,57,Male,Tier 1,Platinum,5448.4,24,227.02,15,34,9,447.38,1
CUST000081,26,Male,Tier 3,Platinum,2528.74,12,210.73,,,5,350.05,0
CUST000578,31,Male,Tier 3,Silver,1452.93,8,181.62,57,10,3,62.17,0
CUST000587,25,Male,Tier 1,Gold,558.21,8,69.78,43,19,5,60.49,0
CUST002440,30,Male,Tier 3,Gold,3749.21,9,416.58,25,,5,398.56,0
CUST001695,28,Male,Tier 2,Silver,1259.97,7,180,36,16,3,54.17,0
CUST004508,54,Male,Tier 1,Platinum,9589.87,29,330.69,20,42,8,889.97,1
CUST001422,33,Female,Tier 3,Silver,773.39,6,128.9,43,8,4,40.67,0
CUST000222,18,Male,Tier 3,Silver,496.27,10,49.63,49,,4,16.65,0
CUST000094,26,Female,Tier 2,Silver,747.82,6,124.64,45,15,3,19.46,0
CUST002647,39,Female,Tier 1,Silver,1075.25,8,134.41,21,12,9,62.41,0
CUST002562,42,Female,Tier 1,Gold,1216.99,23,52.91,25,36,5,125.17,0
CUST002743,42,Female,Tier 1,Silver,4883.29,14,348.81,22,21,5,319.45,1
CUST000678,36,Male,Tier 3,Silver,1005.74,9,111.75,57,16,5,55.8,0
CUST001003,28,Female,Tier 3,Silver,547.05,9,60.78,40,17,6,15.45,0
CUST003921,70,Female,Tier 2,Silver,3267.68,22,148.53,20,31,9,231.54,1
CUST004014,53,Female,Tier 2,Platinum,10145.81,24,422.74,17,37,10,1082.77,1
CUST004526,63,Male,Tier 3,Gold,7191.46,25,287.66,12,34,11,730.69,1
CUST003719,40,Female,Tier 1,Gold,4046,21,192.67,23,28,7,280.47,1
CUST001492,40,Male,Tier 1,Silver,1514.9,9,168.32,34,15,4,92.3,0
CUST004233,45,Female,Tier 1,Gold,2529.65,29,87.23,21,40,11,268.36,0
CUST002313,43,Female,Tier 2,Silver,3031.3,19,159.54,24,30,12,183.09,0
CUST000766,24,Male,Tier 1,Gold,1359.49,7,194.21,37,,8,80.92,0
CUST003652,46,Male,Tier 2,Gold,2286.02,19,120.32,22,24,5,214.7,0
CUST001882,54,Male,Tier 2,Silver,3735.56,11,339.6,29,19,6,179.75,0
CUST004242,60,Female,Tier 2,Platinum,8466.4,23,368.1,7,39,10,687.92,1
CUST000539,33,Female,Tier 3,Silver,317.44,9,35.27,42,16,3,12.99,0
CUST002949,40,Female,Tier 1,Gold,1882.73,17,110.75,33,24,5,149.76,0
CUST003335,53,Male,Tier 1,Platinum,6322.62,10,632.26,22,16,6,511.22,1
CUST001221,22,Male,Tier 2,Silver,725.32,5,145.06,40,9,4,56.3,0
CUST001058,33,Female,Tier 3,Gold,1116.58,7,159.51,50,10,4,88.78,0
CUST002046,50,Male,Tier 1,Silver,1099.62,18,61.09,22,23,9,54.94,0
CUST004154,44,Male,Tier 2,Gold,4131.62,24,172.15,25,35,7,472.45,1
CUST004891,43,Female,Tier 1,Gold,4679.16,17,275.24,18,31,12,503.95,1
CUST003691,46,Female,Tier 1,Silver,5710.82,13,439.29,22,20,6,332.91,1
CUST004409,57,Male,Tier 1,Platinum,10680.88,27,395.59,7,36,9,1578.67,1
CUST002707,43,Female,Tier 2,Silver,1746.5,20,87.32,22,27,8,130.2,0
CUST001269,24,Male,Tier 3,Silver,1343.6,8,167.95,40,11,1,67.8,0
CUST002790,43,Female,Tier 2,Gold,422.31,14,30.16,24,18,5,21.25,0
CUST000656,28,Male,Tier 1,Silver,618.75,5,123.75,35,10,5,14.68,0
CUST003726,46,Male,Tier 1,Gold,1464.09,16,91.51,28,25,8,90.13,0
CUST000220,28,Female,Tier 2,Silver,709.1,5,141.82,,13,4,41.94,0
CUST004598,64,Female,Tier 1,Platinum,4760.58,22,216.39,12,32,9,386.11,1
CUST003755,45,Male,Tier 1,Platinum,7294.96,19,383.95,,,8,992.68,1
CUST000044,,Female,Tier 1,Gold,1368.74,7,195.53,46,14,4,146.83,0
CUST000211,30,,Tier 2,Platinum,298.77,10,29.88,49,16,5,28.49,0
CUST001967,40,Female,Tier 2,Silver,1354.62,9,150.51,30,14,10,38.6,0
CUST000355,27,Female,Tier 1,Gold,1242.49,6,207.08,40,11,4,105.21,0
CUST001514,18,Male,Tier 2,Gold,824.35,3,274.78,49,4,2,83.33,0
CUST004238,48,Male,Tier 1,Platinum,10518.45,28,375.66,13,37,15,1442.14,1
CUST004439,48,Male,Tier 3,Platinum,11915.61,30,397.19,26,,9,1430.59,1
CUST002496,48,Male,Tier 1,Gold,2819.12,10,281.91,30,21,3,181.69,0
CUST000368,28,Male,Tier 2,Silver,2161.5,7,308.79,47,12,3,122.37,0
CUST002834,39,Male,Tier 1,Gold,1200.97,15,80.06,24,23,6,117.14,0
CUST004766,54,Female,Tier 1,Silver,12384.1,23,538.44,22,37,10,318.74,1
CUST004569,66,Female,Tier 1,Platinum,6287.15,29,216.8,16,43,6,861.56,1
CUST000136,35,Female,Tier 1,Silver,1426.39,10,142.64,38,12,4,29.18,0
CUST001449,34,Female,Tier 2,Silver,1275.41,13,98.11,47,17,3,58.34,0
CUST000048,,Male,Tier 2,Silver,812.84,6,135.47,55,9,3,58.3,0
CUST004288,,Female,Tier 2,Platinum,6362.62,21,302.98,16,30,11,585.7,1
CUST002881,30,Female,Tier 1,Platinum,3199.74,11,290.89,,22,5,451.18,1
CUST004236,40,Female,Tier 1,Gold,8603.54,35,245.82,18,48,15,793.06,1
CUST003290,,Male,Tier 2,Silver,4534.38,18,251.91,22,32,8,127.61,1
CUST003023,,Female,Tier 3,Gold,1550.47,12,129.21,19,23,7,95.43,0
CUST003297,55,Male,Tier 1,Platinum,1968,13,151.38,28,20,8,253,0
CUST000062,27,Male,Tier 2,Platinum,1354.97,9,150.55,31,12,4,170.99,0
CUST000643,26,Female,Tier 2,Silver,600.91,7,85.84,38,11,5,24.02,0
CUST003035,42,Female,Tier 3,Silver,2717.43,9,301.94,25,15,7,104.15,0
CUST000096,20,Female,Tier 2,Gold,920.89,9,102.32,40,12,4,107.79,0
CUST000479,40,Male,Tier 1,Silver,442.73,10,44.27,41,,4,23.27,0
CUST001740,36,Male,Tier 2,Gold,661.1,5,132.22,41,10,5,57.72,0
CUST001601,27,Female,Tier 2,Silver,277.9,7,39.7,46,12,3,22.02,0
CUST003843,61,Female,Tier 1,Gold,6387.94,21,304.19,10,33,7,580.36,1
CUST001127,29,Female,Tier 3,Silver,1231.85,3,410.62,33,,4,63.12,0
CUST003938,38,Male,Tier 2,Platinum,7184.4,24,299.35,24,34,7,678.64,1
CUST004649,35,Male,Tier 1,Platinum,5378.54,21,256.12,,,5,647.71,1
CUST000323,23,Male,Tier 2,Silver,240.89,5,48.18,48,11,2,19.11,0
CUST003270,47,Female,Tier 3,Gold,2051.5,22,93.25,24,32,7,242.67,0
CUST002245,54,Male,Tier 1,Gold,1694.37,15,112.96,29,19,12,105.41,0
CUST004287,47,Female,Tier 2,Platinum,12570.79,24,523.78,5,36,13,1101,1
CUST004707,66,Female,Tier 1,Platinum,13816.27,24,575.68,13,,12,1748.61,1
CUST003072,55,Female,Tier 2,Silver,2214.42,8,276.8,23,15,7,60.76,0
CUST001706,26,Male,Tier 2,Gold,1858.52,7,265.5,49,,2,181.16,0
CUST004230,52,Female,Tier 1,Platinum,4510.56,32,140.96,16,44,15,615.1,1
CUST003429,45,Female,Tier 3,Gold,2891.46,21,137.69,34,27,4,255.92,0
CUST000292,25,Female,Tier 2,Gold,276.7,9,30.74,,14,2,26.06,0
CUST003047,51,Female,Tier 1,Platinum,2985.44,20,149.27,30,26,7,285.16,0
CUST001033,29,Male,Tier 1,Silver,279.4,12,23.28,46,16,4,22.12,0
CUST000534,21,Female,Tier 2,Silver,1348.95,5,269.79,52,12,4,68.65,0
CUST003964,59,Female,Tier 1,Silver,12174.49,24,507.27,22,40,6,477.82,1
CUST002674,37,Female,Tier 3,Silver,1501.93,13,115.53,26,24,4,100.12,0
CUST004477,47,Male,Tier 2,Silver,2243.86,31,72.38,24,40,14,94.6,0
CUST002793,38,Female,Tier 2,Platinum,2193.54,17,129.03,23,28,10,222.9,0
CUST002032,34,Female,Tier 3,Gold,2491.38,12,207.62,18,26,4,148.31,0
CUST004921,68,Male,Tier 2,Gold,5443.25,27,201.6,14,35,8,321.39,1
CUST003981,65,Male,Tier 1,Platinum,9494.48,26,365.17,16,41,12,889.98,1
CUST000732,23,Female,Tier 3,Platinum,997.95,7,142.56,45,13,3,123.6,0
CUST004072,44,Female,Tier 1,Platinum,3374.67,32,105.46,8,44,10,301.07,1
CUST004919,65,Male,Tier 1,Gold,9784.18,22,444.74,19,35,9,886.69,1
CUST001651,,Female,Tier 3,Silver,228.35,9,25.37,47,13,4,16.64,0
CUST001150,23,Female,Tier 1,Silver,563.15,7,80.45,50,11,1,11.28,0
CUST002785,38,Female,Tier 2,Silver,1183.38,22,53.79,17,33,9,62.19,0
CUST001457,31,Male,Tier 3,Silver,1435.47,9,159.5,40,12,5,36.25,0
CUST003642,40,Female,Tier 1,Silver,3593.81,15,239.59,25,20,7,265.01,1
CUST002414,,Male,Tier 1,Gold,527.79,12,43.98,27,21,7,29.49,0
CUST001075,32,,Tier 2,Silver,820.4,5,164.08,49,,5,50.6,0
CUST001783,30,Male,Tier 3,Gold,2347.81,14,167.7,20,23,5,172.22,0
CUST003167,38,Female,Tier 1,Gold,1689.7,22,76.8,21,31,5,98.38,0
CUST000849,24,Male,Tier 1,Silver,780.97,7,111.57,45,11,2,28.58,0
CUST004639,35,Female,Tier 2,Gold,6826.99,25,273.08,16,39,14,393.7,1
CUST004946,62,Male,Tier 2,Platinum,8053.9,26,309.77,12,32,12,1036.15,1
CUST002930,49,Male,Tier 1,Platinum,821.16,14,58.65,13,24,8,120.99,0
CUST003066,44,,Tier 1,Gold,1707.82,21,81.32,26,28,9,187.17,0
CUST004078,35,Male,Tier 1,Platinum,2886.26,33,87.46,16,40,8,244.13,0
CUST002660,46,Female,Tier 1,Silver,3140.9,12,261.74,27,19,7,220.62,1
CUST003266,57,Female,Tier 1,Silver,5872.15,12,489.35,23,26,10,182.12,1
CUST001096,27,Male,Tier 1,Platinum,1012.44,7,144.63,43,10,5,116.99,0
CUST004190,51,Female,Tier 1,Silver,6559.1,30,218.64,11,46,8,221.4,1
CUST002268,44,Male,Tier 1,Gold,1437.19,22,65.33,30,34,4,159.71,0
CUST001222,29,Female,Tier 2,Silver,678.41,10,67.84,53,15,4,24.2,0
CUST002715,44,Female,Tier 2,Silver,3314.59,18,184.14,19,23,6,242.48,1
CUST003614,45,Male,Tier 1,Gold,4236.7,14,302.62,38,23,6,407.89,1
CUST000684,30,Female,Tier 1,Gold,337.32,7,48.19,52,12,1,29.4,0
CUST003036,45,Male,Tier 2,Gold,6898.27,14,492.73,24,27,9,452.26,1
CUST003380,36,Female,Tier 1,Silver,3912.2,13,300.94,22,19,6,242.1,1
CUST001715,,Male,Tier 3,Silver,680.3,9,75.59,39,15,4,22.62,0
CUST003321,43,Female,Tier 2,Gold,2061.01,13,158.54,26,22,5,217.24,0
CUST002909,38,Female,Tier 2,Platinum,2750.88,22,125.04,25,32,6,274.73,0
CUST000071,29,Male,Tier 1,Silver,692.44,10,69.24,45,15,2,49.01,0
CUST000927,,Female,Tier 3,Gold,1984.89,8,248.11,50,,2,169.03,0
CUST002819,45,Male,Tier 2,Platinum,4229.72,22,192.26,24,31,8,602.61,1
CUST000801,32,Female,Tier 3,Silver,2108.79,10,210.88,52,16,2,71.46,0
CUST003283,30,Female,Tier 2,Gold,2914.07,13,224.16,20,21,7,273.81,0
CUST003110,30,Male,Tier 1,Gold,2405.87,15,160.39,20,24,6,223.54,0
CUST002597,37,Male,Tier 1,Gold,518.12,16,32.38,35,20,8,51.37,0
CUST003339,46,Male,Tier 1,Silver,2078.4,21,98.97,22,26,6,152.82,0
CUST001324,30,Female,Tier 3,Gold,1276.66,9,141.85,41,14,3,152.7,0
CUST003506,,Other,Tier 1,Gold,2932.58,10,293.26,29,14,8,220.86,0
CUST001210,36,Male,Tier 1,Gold,564.99,6,94.16,43,10,3,59.41,0
CUST000953,21,Female,Tier 1,Gold,396.28,6,66.05,42,,2,27.56,0
CUST002338,42,Male,Tier 1,Platinum,3092.85,15,206.19,27,25,12,279.34,1
CUST001659,22,Male,Tier 2,Gold,352.94,7,50.42,36,18,3,33.79,0
CUST001486,32,Male,Tier 2,Silver,1306.28,9,145.14,51,,2,27.88,0
CUST004388,37,,Tier 1,Gold,9355.71,27,346.51,11,40,11,899.17,1
CUST003801,38,Male,Tier 1,Gold,7381.02,29,254.52,17,40,10,590.03,1
CUST003056,35,Other,Tier 3,Gold,1663.76,9,184.86,32,14,8,182.28,0
CUST002989,,Male,Tier 3,Silver,1802.64,14,128.76,,20,5,117.66,0
CUST001804,,Male,Tier 1,Platinum,1687.61,23,73.37,22,31,4,173.62,0
CUST001936,,Male,Tier 1,Gold,3138.4,18,174.36,20,23,7,271.5,1
CUST001050,34,Male,Tier 1,Gold,1131.96,9,125.77,50,18,5,120.37,0
CUST004740,59,Female,Tier 1,Silver,7000.28,21,333.35,,41,8,200.57,1
CUST003658,30,Female,Tier 1,Gold,1153.27,17,67.84,24,24,8,96.45,0
CUST003692,48,Female,Tier 2,Silver,2402.27,7,343.18,21,14,3,76.75,0
CUST002956,55,Female,Tier 1,Platinum,3675.83,13,282.76,23,19,7,420.56,1
CUST002349,47,Male,Tier 2,Silver,2269.7,14,162.12,21,,4,103.75,0
CUST001953,34,Male,Tier 1,Platinum,5026.56,20,251.33,33,28,13,506.22,1
CUST000970,20,Female,Tier 1,Silver,2612.22,7,373.17,38,8,8,199.34,0
CUST001607,28,Female,Tier 1,Silver,379.18,12,31.6,51,,6,24.65,0
CUST003821,48,Male,Tier 1,Gold,8177.92,19,430.42,12,27,10,834.61,1
CUST003976,53,Male,Tier 2,Gold,7767.15,40,194.18,16,46,12,418,1
CUST001879,30,Male,Tier 1,Gold,3177.21,16,198.58,22,28,5,248.43,1
